Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_AD_ID
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11612,5,,gengel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11614,5,,jbonar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11615,4,,mbarrigar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11616,5,,gengel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11619,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11620,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11621,5,,jkissel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11624,3,,gengel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11624,5,,gengel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11625,3,,kchiu
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11626,4,,ohuska
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11632,4,,jbonar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11633,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11634,5,,ttuff
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11635,5,,jbonar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11636,5,,jbonar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11639,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11640,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11641,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11645,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11646,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11647,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11648,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11653,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11654,1,,showitt
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11658,5,,gengel
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11659,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11667,2,,showitt
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11668,4,,kolesen
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11669,2,,kolesen
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11670,5,,ptavares
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11671,4,,isteiman
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11672,5,,isteiman
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11673,4,,isteiman
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11674,5,,isteiman
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11675,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11676,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11677,5,,aromanelli
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11681,5,,bmuir
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11682,4,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11682,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11683,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11684,5,,alee1
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11685,5,,ttuff
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11686,5,,cchung
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11690,4,,alee1
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11691,5,,alee1
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11697,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11698,5,,ptavares
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11699,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11700,4,,alee1
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11701,4,,sinjeyan
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11702,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11703,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11704,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11705,4,,jdarcy
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11706,4,,mkazemi
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11707,3,,jdarcy
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11708,3,,mkazemi
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11709,5,,ptavares
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11710,-1,,kolesen
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11713,4,,cdegraauw
